==396199== NVPROF is profiling process 396199, command: ./a.out ../models/club.stl
==396199== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==396199== Profiling application: ./a.out ../models/club.stl
==396199== Profiling result:
==396199== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "TITAN Xp (0)"
    Kernel: pps(triangle*, unsigned long, bool*)
          1                         shared_efficiency                                              Shared Memory Efficiency       9.70%       9.70%       9.70%
          1                                inst_fp_32                                               FP Instructions(Single)  3148800800  3148800800  3148800800
          1                                inst_fp_64                                               FP Instructions(Double)  1.3536e+10  1.3536e+10  1.3536e+10
          1                              inst_integer                                                  Integer Instructions  3897919622  3897919622  3897919622
          1                          inst_bit_convert                                              Bit-Convert Instructions  1568960000  1568960000  1568960000
          1                              inst_control                                             Control-Flow Instructions  1828005525  1828005525  1828005525
          1                        inst_compute_ld_st                                               Load/Store Instructions  2116115218  2116115218  2116115218
          1                                 inst_misc                                                     Misc Instructions   911089046   911089046   911089046
          1           inst_inter_thread_communication                                             Inter-Thread Instructions           0           0           0
          1                               issue_slots                                                           Issue Slots   912855584   912855584   912855584
          1                                 cf_issued                                      Issued Control-Flow Instructions    69754016    69754016    69754016
          1                               cf_executed                                    Executed Control-Flow Instructions    69754016    69754016    69754016
          1                               ldst_issued                                        Issued Load/Store Instructions    90737444    90737444    90737444
          1                             ldst_executed                                      Executed Load/Store Instructions    80759806    80759806    80759806
          1                       atomic_transactions                                                   Atomic Transactions     4261032     4261032     4261032
          1           atomic_transactions_per_request                                       Atomic Transactions Per Request   13.733746   13.733746   13.733746
          1                      l2_atomic_throughput                                       L2 Throughput (Atomic requests)  1.6725GB/s  1.6725GB/s  1.6725GB/s
          1                    l2_atomic_transactions                                     L2 Transactions (Atomic requests)     9504442     9504442     9504442
          1                  l2_tex_read_transactions                                       L2 Transactions (Texture Reads)    62268040    62268040    62268040
          1                     stall_memory_throttle                                 Issue Stall Reasons (Memory Throttle)       0.00%       0.00%       0.00%
          1                        stall_not_selected                                    Issue Stall Reasons (Not Selected)       0.04%       0.04%       0.04%
          1                 l2_tex_write_transactions                                      L2 Transactions (Texture Writes)     4261459     4261459     4261459
          1                             flop_count_hp                             Floating Point Operations(Half Precision)           0           0           0
          1                         flop_count_hp_add                         Floating Point Operations(Half Precision Add)           0           0           0
          1                         flop_count_hp_mul                          Floating Point Operation(Half Precision Mul)           0           0           0
          1                         flop_count_hp_fma                         Floating Point Operations(Half Precision FMA)           0           0           0
          1                                inst_fp_16                                                 HP Instructions(Half)           0           0           0
          1                   sysmem_read_utilization                                        System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
          1                  sysmem_write_utilization                                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          1               pcie_total_data_transmitted                                           PCIe Total Data Transmitted      253440      253440      253440
          1                  pcie_total_data_received                                              PCIe Total Data Received      134144      134144      134144
          1                inst_executed_global_loads                              Warp level instructions for global loads     1915356     1915356     1915356
          1                 inst_executed_local_loads                               Warp level instructions for local loads      332638      332638      332638
          1                inst_executed_shared_loads                              Warp level instructions for shared loads    61850654    61850654    61850654
